bd
Unknown Command! (H for help)
B0> bd

MESSAGE: Download initiated press ESC to quit
*B0 B1 0000001DB0 30-09-2023 14:40:22
*B0 B1 0000001DB0 30-09-2023 15:40:22
*B0 B1 0000001DB0 30-09-2023 16:40:22
*B0 B1 0000001DB0 30-09-2023 17:40:26
*B0 B1 0000001DB0 30-09-2023 19:10:14
*B0 B1 0000001DB0 30-09-2023 22:58:52
*B0 B1 0000001DB0 30-09-2023 23:40:24
*B0 B1 0000001DB0 01-10-2023 00:40:25
*B0 B1 0000001DB0 01-10-2023 04:40:26
*B0 B1 0000001DB0 01-10-2023 04:43:40
*B0 B1 0000001DB0 01-10-2023 07:00:34
*B0 B1 0000001DB0 01-10-2023 07:40:27
*B0 B1 0000001DB0 01-10-2023 08:40:28
*B0 B1 0000001DB0 01-10-2023 09:40:27
*B0 B1 0000001DB0 01-10-2023 10:40:28
*B0 B1 0000001DB0 01-10-2023 11:40:28
*B0 B1 0000001DB0 01-10-2023 12:40:28
*B0 B1 0000001DB0 01-10-2023 13:40:29
*B0 B1 0000001DB0 01-10-2023 14:40:29
*B0 B1 0000001DB0 01-10-2023 15:40:29
*B0 B1 0000001DB0 01-10-2023 16:40:29
*B0 B1 0000001DB0 01-10-2023 18:53:01
*B0 B1 0000001DB0 01-10-2023 19:46:19
*B0 B1 0000001DB0 01-10-2023 20:40:37
*B0 B1 0000001DB0 01-10-2023 21:40:55
*B0 B1 0000001DB0 01-10-2023 22:45:09
*B0 B1 0000001DB0 01-10-2023 23:40:32
*B0 B1 0000001DB0 02-10-2023 00:40:32
*B0 B1 0000001DB0 02-10-2023 01:40:33
*B0 B1 0000001DB0 02-10-2023 03:27:43
*B0 B1 0000001DB0 02-10-2023 03:40:37
*B0 B1 0000001DB0 02-10-2023 04:49:07
*B0 B1 0000001DB0 02-10-2023 06:39:07
*B0 B1 0000001DB0 02-10-2023 06:44:27
*B0 B1 0000001DB0 02-10-2023 07:50:03
*B0 B1 0000001DB0 02-10-2023 08:40:35
*B0 B1 0000001DB0 02-10-2023 09:40:34
*B0 B1 0000001DB0 02-10-2023 10:40:35
*B0 B1 0000001DB0 02-10-2023 11:40:35
*B0 B1 0000001DB0 02-10-2023 12:40:35
*B0 B1 0000001DB0 02-10-2023 13:40:35
*B0 B1 0000001DB0 02-10-2023 14:44:15
*B0 B1 0000001DB0 02-10-2023 16:48:31
*B0 B1 0000001DB0 02-10-2023 17:40:37
*B0 B1 0000001DB0 02-10-2023 18:40:37
*B0 B1 0000001DB0 02-10-2023 19:40:37
*B0 B1 0000001DB0 02-10-2023 20:40:37
*B0 B1 0000001DB0 02-10-2023 21:40:38
*B0 B1 0000001DB0 02-10-2023 22:40:38
*B0 B1 0000001DB0 02-10-2023 23:40:38
*B0 B1 0000001DB0 03-10-2023 00:40:39
*B0 B1 0000001DB0 03-10-2023 01:40:39
*B0 B1 0000001DB0 03-10-2023 02:40:39
*B0 B1 0000001DB0 03-10-2023 03:40:40
*B0 B1 0000001DB0 03-10-2023 04:40:40
*B0 B1 0000001DB0 03-10-2023 05:40:40
*B0 B1 0000001DB0 03-10-2023 06:40:44
*B0 B1 0000001DB0 03-10-2023 07:41:38
*B0 B1 0000001DB0 03-10-2023 08:44:47
*B0 B1 0000001DB0 03-10-2023 09:40:41
*B0 B1 0000001DB0 03-10-2023 10:40:42
*B0 B1 0000001DB0 03-10-2023 11:40:42
*B0 B1 0000001DB0 03-10-2023 12:40:42
*B0 B1 0000001DB0 03-10-2023 13:40:42
*B0 B1 0000001DB0 03-10-2023 14:40:43
*B0 B1 0000001DB0 03-10-2023 15:40:43
*B0 B1 0000001DB0 03-10-2023 16:40:43
*B0 B1 0000001DB0 03-10-2023 19:45:17
*B0 B1 0000001DB0 03-10-2023 21:01:29
*B0 B1 0000001DB0 03-10-2023 21:45:46
*B0 B1 0000001DB0 03-10-2023 22:40:47
*B0 B1 003E24568A 03-10-2023 23:30:56
*B0 B1 003E24568A 03-10-2023 23:33:25
*B0 B1 0000001DB0 03-10-2023 23:40:45
*B0 B1 003E24568A 03-10-2023 23:42:10
*B0 B1 003E24568A 03-10-2023 23:45:42
*B0 B1 003E24568A 03-10-2023 23:48:23
*B0 B1 003E24568A 03-10-2023 23:59:43
*B0 B1 003E24568A 04-10-2023 00:08:04
*B0 B1 003E24568A 04-10-2023 00:09:16
*B0 B1 003E24568A 04-10-2023 00:20:51
*B0 B1 0000001DB0 04-10-2023 00:40:45
*B0 B1 0000001DB0 04-10-2023 01:40:46
*B0 B1 0000001DB0 04-10-2023 02:40:46
*B0 B1 0000001DB0 04-10-2023 03:40:46
*B0 B1 0000001DB0 04-10-2023 04:40:47
*B0 B1 0000001DB0 04-10-2023 05:40:47
*B0 B1 0000001DB0 04-10-2023 06:40:47
*B0 B1 0000001DB0 04-10-2023 08:34:56
*B0 B1 0000001DB0 04-10-2023 08:40:48
*B0 B1 0000001DB0 04-10-2023 10:04:39
*B0 B1 0000001DB0 04-10-2023 10:40:48
*B0 B1 0000001DB0 04-10-2023 11:40:49
*B0 B1 0000001DB0 04-10-2023 12:40:49
*B0 B1 0000001DB0 04-10-2023 17:40:51
*B0 B1 0000001DB0 04-10-2023 18:40:50
*B0 B1 0000001DB0 04-10-2023 19:40:50
*B0 B1 0000001DB0 04-10-2023 20:40:51
*B0 B1 0000001DB0 04-10-2023 21:40:51
*B0 B1 0000001DB0 04-10-2023 22:40:51
*B0 B1 0000001DB0 04-10-2023 23:40:52
*B0 B1 0000001DB0 05-10-2023 00:40:52
*B0 B1 0000001DB0 05-10-2023 01:40:52
*B0 B1 0000001DB0 05-10-2023 02:40:53
*B0 B1 0000001DB0 05-10-2023 03:40:53
*B0 B1 0000001DB0 05-10-2023 04:40:55
*B0 B1 0000001DB0 05-10-2023 06:35:04
*B0 B1 0000001DB0 05-10-2023 06:40:54
*B0 B1 0000001DB0 05-10-2023 07:40:54
*B0 B1 0000001DB0 05-10-2023 08:40:54
*B0 B1 0000001DB0 05-10-2023 09:40:55
*B0 B1 0000001DB0 05-10-2023 11:40:55
*B0 B1 0000001DB0 05-10-2023 13:40:56
*B0 B1 0000001DB0 05-10-2023 15:40:56
*B0 B1 0000001DB0 05-10-2023 16:40:56
*B0 B1 0000001DB0 05-10-2023 17:40:58
*B0 B1 0000001DB0 05-10-2023 18:40:57
*B0 B1 0000001DB0 05-10-2023 19:40:57
*B0 B1 0000001DB0 05-10-2023 20:40:57
*B0 B1 0000001DB0 05-10-2023 21:40:58
*B0 B1 0000001DB0 05-10-2023 22:40:58
*B0 B1 0000001DB0 05-10-2023 23:40:58
*B0 B1 0000001DB0 06-10-2023 00:40:59
*B0 B1 0000001DB0 06-10-2023 01:40:59
*B0 B1 0000001DB0 06-10-2023 02:40:59
*B0 B1 0000001DB0 06-10-2023 03:41:00
*B0 B1 0000001DB0 06-10-2023 05:02:39
*B0 B1 0000001DB0 06-10-2023 06:28:03
*B0 B1 0000001DB0 06-10-2023 06:41:02
*B0 B1 0000001DB0 06-10-2023 08:41:01
*B0 B1 0000001DB0 06-10-2023 09:41:01
*B0 B1 0000001DB0 06-10-2023 10:41:02
*B0 B1 0000001DB0 06-10-2023 11:41:02
*B0 B1 0000001DB0 06-10-2023 12:41:02
*B0 B1 0000001DB0 06-10-2023 13:41:02
*B0 B1 0000001DB0 06-10-2023 15:41:03
*B0 B1 0000001DB0 06-10-2023 16:41:03
*B0 B1 0000001DB0 06-10-2023 17:41:03
*B0 B1 0000001DB0 06-10-2023 18:41:03
*B0 B1 0000001DB0 06-10-2023 19:41:04
*B0 B1 0000001DB0 06-10-2023 21:41:04
*B0 B1 0000001DB0 06-10-2023 22:41:05
*B0 B1 0000001DB0 06-10-2023 23:41:05
*B0 B1 0000001DB0 07-10-2023 00:41:05
*B0 B1 0000001DB0 07-10-2023 01:41:06
*B0 B1 0000001DB0 07-10-2023 02:41:06
*B0 B1 0000001DB0 07-10-2023 03:41:07
*B0 B1 0000001DB0 07-10-2023 05:07:38
*B0 B1 0000001DB0 07-10-2023 06:26:59
*B0 B1 0000001DB0 07-10-2023 07:41:07
*B0 B1 0000001DB0 07-10-2023 08:41:08
*B0 B1 0000001DB0 07-10-2023 09:41:08
*B0 B1 0000001DB0 07-10-2023 11:41:08
*B0 B1 0000001DB0 07-10-2023 13:41:09
*B0 B1 0000001DB0 07-10-2023 16:41:10
*B0 B1 0000001DB0 07-10-2023 17:41:10
*B0 B1 0000001DB0 07-10-2023 18:41:10
*B0 B1 0000001DB0 07-10-2023 19:41:10
*B0 B1 0000001DB0 07-10-2023 20:41:11
*B0 B1 0000001DB0 07-10-2023 21:41:11
*B0 B1 0000001DB0 07-10-2023 22:41:11
*B0 B1 0000001DB0 07-10-2023 23:41:12
*B0 B1 0000001DB0 08-10-2023 00:41:12
*B0 B1 0000001DB0 08-10-2023 01:41:12
*B0 B1 0000001DB0 08-10-2023 02:41:12
*B0 B1 0000001DB0 08-10-2023 03:41:13
*B0 B1 0000001DB0 08-10-2023 04:41:13
*B0 B1 0000001DB0 08-10-2023 05:41:13
*B0 B1 0000001DB0 08-10-2023 06:41:14
*B0 B1 0000001DB0 08-10-2023 07:41:14
*B0 B1 0000001DB0 08-10-2023 08:41:14
*B0 B1 0000001DB0 08-10-2023 11:41:15
*B0 B1 0000001DB0 08-10-2023 14:41:16
*B0 B1 0000001DB0 08-10-2023 16:41:16
*B0 B1 0000001DB0 08-10-2023 17:41:16
*B0 B1 0000001DB0 08-10-2023 18:41:17
*B0 B1 0000001DB0 08-10-2023 19:41:17
*B0 B1 0000001DB0 08-10-2023 20:41:17
*B0 B1 0000001DB0 08-10-2023 21:41:18
*B0 B1 0000001DB0 08-10-2023 22:41:18
*B0 B1 0000001DB0 08-10-2023 23:41:18
*B0 B1 0000001DB0 09-10-2023 00:41:18
*B0 B1 0000001DB0 09-10-2023 01:41:19
*B0 B1 0000001DB0 09-10-2023 02:41:19
*B0 B1 0000001DB0 09-10-2023 03:41:19
*B0 B1 0000001DB0 09-10-2023 04:41:20
*B0 B1 0000001DB0 09-10-2023 05:41:20
*B0 B1 0000001DB0 09-10-2023 06:41:20
*B0 B1 0000001DB0 09-10-2023 07:41:21
*B0 B1 0000001DB0 09-10-2023 13:37:17
*B0 B1 0000001DB0 09-10-2023 13:41:23
*B0 B1 0000001DB0 09-10-2023 15:41:48
*B0 B1 0000001DB0 09-10-2023 16:41:23
*B0 B1 0000001DB0 09-10-2023 17:41:23
*B0 B1 0000001DB0 09-10-2023 19:41:24
*B0 B1 0000001DB0 09-10-2023 20:41:24
*B0 B1 0000001DB0 09-10-2023 21:41:24
*B0 B1 0000001DB0 09-10-2023 22:41:25
*B0 B1 0000001DB0 09-10-2023 23:41:25
*B0 B1 0000001DB0 10-10-2023 00:41:25
*B0 B1 0000001DB0 10-10-2023 01:41:26
*B0 B1 0000001DB0 10-10-2023 03:41:26
*B0 B1 0000001DB0 10-10-2023 05:41:27
*B0 B1 0000001DB0 10-10-2023 06:41:27
*B0 B1 0000001DB0 10-10-2023 07:41:28
*B0 B1 0000001DB0 10-10-2023 08:41:28
*B0 B1 0000001DB0 10-10-2023 10:02:40
*B0 B1 0000001DB0 10-10-2023 10:41:28
*B0 B1 0000001DB0 10-10-2023 11:41:29
*B0 B1 0000001DB0 10-10-2023 12:41:29
*B0 B1 0000001DB0 10-10-2023 13:41:29
*B0 B1 0000001DB0 10-10-2023 14:41:29
*B0 B1 0000001DB0 10-10-2023 15:41:30
*B0 B1 0000001DB0 10-10-2023 16:41:30
*B0 B1 0000001DB0 10-10-2023 17:41:30
*B0 B1 0000001DB0 10-10-2023 18:41:31
*B0 B1 0000001DB0 10-10-2023 19:41:31
*B0 B1 0000001DB0 10-10-2023 20:41:31
*B0 B1 0000001DB0 10-10-2023 23:41:32
*B0 B1 0000001DB0 11-10-2023 00:41:32
*B0 B1 0000001DB0 11-10-2023 01:41:33
*B0 B1 0000001DB0 11-10-2023 02:41:33
*B0 B1 0000001DB0 11-10-2023 03:41:33
*B0 B1 0000001DB0 11-10-2023 04:41:34
*B0 B1 0000001DB0 11-10-2023 05:41:34
*B0 B1 0000001DB0 11-10-2023 06:41:34
*B0 B1 0000001DB0 11-10-2023 07:41:35
*B0 B1 0000001DB0 11-10-2023 08:41:35
*B0 B1 0000001DB0 11-10-2023 09:41:35
*B0 B1 0000001DB0 11-10-2023 10:41:35
*B0 B1 0000001DB0 11-10-2023 11:41:36
*B0 B1 0000001DB0 11-10-2023 12:41:36
*B0 B1 0000001DB0 11-10-2023 13:41:36
*B0 B1 0000001DB0 11-10-2023 14:41:37
*B0 B1 0000001DB0 11-10-2023 15:41:37
*B0 B1 0000001DB0 11-10-2023 16:41:37
*B0 B1 0000001DB0 11-10-2023 17:41:38
*B0 B1 0000001DB0 11-10-2023 18:41:38
*B0 B1 0000001DB0 11-10-2023 19:41:38
*B0 B1 0000001DB0 11-10-2023 20:41:38
*B0 B1 0000001DB0 11-10-2023 21:41:39
*B0 B1 0000001DB0 11-10-2023 22:41:39
*B0 B1 0000001DB0 11-10-2023 23:41:39
*B0 B1 0000001DB0 12-10-2023 00:41:40
*B0 B1 0000001DB0 12-10-2023 01:41:40
*B0 B1 0000001DB0 12-10-2023 02:41:40
*B0 B1 0000001DB0 12-10-2023 03:41:41
*B0 B1 0000001DB0 12-10-2023 04:41:41
*B0 B1 0000001DB0 12-10-2023 05:41:41
*B0 B1 0000001DB0 12-10-2023 06:41:41
*B0 B1 0000001DB0 12-10-2023 07:41:42
*B0 B1 0000001DB0 12-10-2023 08:41:42
*B0 B1 0000001DB0 12-10-2023 09:41:42
*B0 B1 0000001DB0 12-10-2023 10:41:43
*B0 B1 0000001DB0 12-10-2023 11:41:43
*B0 B1 0000001DB0 12-10-2023 12:51:45
*B0 B1 0000001DB0 12-10-2023 14:10:58
*B0 B1 0000001DB0 12-10-2023 14:41:44
*B0 B1 0000001DB0 12-10-2023 15:41:44
*B0 B1 0000001DB0 12-10-2023 16:41:44
*B0 B1 0000001DB0 12-10-2023 17:41:44
*B0 B1 0000001DB0 12-10-2023 19:41:45
*B0 B1 0000001DB0 12-10-2023 21:41:46
*B0 B1 0000001DB0 12-10-2023 22:41:46
*B0 B1 0000001DB0 12-10-2023 23:41:46
*B0 B1 0000001DB0 13-10-2023 00:41:47
*B0 B1 0000001DB0 13-10-2023 01:41:47
*B0 B1 0000001DB0 13-10-2023 02:41:47
*B0 B1 0000001DB0 13-10-2023 03:41:47
*B0 B1 0000001DB0 13-10-2023 05:41:48
*B0 B1 0000001DB0 13-10-2023 06:41:48
*B0 B1 0000001DB0 13-10-2023 07:41:49
*B0 B1 0000001DB0 13-10-2023 08:41:49
*B0 B1 0000001DB0 13-10-2023 10:41:50
*B0 B1 0000001DB0 13-10-2023 11:41:50
*B0 B1 0000001DB0 13-10-2023 12:41:50
*B0 B1 0000001DB0 13-10-2023 13:41:50
*B0 B1 0000001DB0 13-10-2023 14:41:51
*B0 B1 0000001DB0 13-10-2023 15:41:51
*B0 B1 0000001DB0 13-10-2023 16:41:51
*B0 B1 0000001DB0 13-10-2023 17:41:51
*B0 B1 0000001DB0 13-10-2023 18:41:52
*B0 B1 0000001DB0 13-10-2023 19:41:52
*B0 B1 0000001DB0 13-10-2023 20:41:52
*B0 B1 0000001DB0 13-10-2023 21:41:53
*B0 B1 0000001DB0 13-10-2023 22:41:53
*B0 B1 0000001DB0 13-10-2023 23:41:53
*B0 B1 0000001DB0 14-10-2023 00:41:54
*B0 B1 0000001DB0 14-10-2023 01:41:54
*B0 B1 0000001DB0 14-10-2023 02:41:54
*B0 B1 0000001DB0 14-10-2023 03:41:54
*B0 B1 0000001DB0 14-10-2023 04:41:55
*B0 B1 0000001DB0 14-10-2023 05:41:55
*B0 B1 0000001DB0 14-10-2023 06:41:55
*B0 B1 0000001DB0 14-10-2023 07:41:56
*B0 B1 0000001DB0 14-10-2023 08:41:56
*B0 B1 0000001DB0 14-10-2023 09:41:56
*B0 B1 0000001DB0 14-10-2023 10:41:57
*B0 B1 0000001DB0 14-10-2023 11:41:57
*B0 B1 0000001DB0 14-10-2023 12:41:57
*B0 B1 0000001DB0 14-10-2023 13:41:57
*B0 B1 0000001DB0 14-10-2023 14:41:58
*B0 B1 0000001DB0 14-10-2023 15:41:58
*B0 B1 0000001DB0 14-10-2023 16:41:58
*B0 B1 0000001DB0 14-10-2023 17:41:58
*B0 B1 0000001DB0 14-10-2023 18:41:59
*B0 B1 0000001DB0 14-10-2023 19:41:59
*B0 B1 0000001DB0 14-10-2023 20:41:59
*B0 B1 0000001DB0 14-10-2023 21:42:00
*B0 B1 0000001DB0 14-10-2023 22:42:00
*B0 B1 0000001DB0 14-10-2023 23:42:00
*B0 B1 0000001DB0 15-10-2023 00:42:01
*B0 B1 0000001DB0 15-10-2023 01:42:01
*B0 B1 0000001DB0 15-10-2023 02:42:01
*B0 B1 0000001DB0 15-10-2023 03:42:01
*B0 B1 0000001DB0 15-10-2023 04:42:02
*B0 B1 0000001DB0 15-10-2023 05:42:02
*B0 B1 0000001DB0 15-10-2023 06:42:02
*B0 B1 0000001DB0 15-10-2023 07:42:03
*B0 B1 0000001DB0 15-10-2023 08:42:03
*B0 B1 0000001DB0 15-10-2023 09:42:03
*B0 B1 0000001DB0 15-10-2023 10:42:03
*B0 B1 0000001DB0 15-10-2023 11:42:04
*B0 B1 0000001DB0 15-10-2023 12:46:48
*B0 B1 0000001DB0 15-10-2023 15:13:03
*B0 B1 0000001DB0 15-10-2023 15:42:05
*B0 B1 0000001DB0 15-10-2023 16:42:05
*B0 B1 0000001DB0 15-10-2023 17:42:05
*B0 B1 0000001DB0 15-10-2023 18:42:06
*B0 B1 0000001DB0 15-10-2023 19:42:06
*B0 B1 0000001DB0 15-10-2023 20:42:06
*B0 B1 0000001DB0 15-10-2023 21:42:06
*B0 B1 0000001DB0 15-10-2023 22:42:07
*B0 B1 0000001DB0 15-10-2023 23:42:07
*B0 B1 0000001DB0 16-10-2023 00:42:07
*B0 B1 0000001DB0 16-10-2023 01:42:08
*B0 B1 0000001DB0 16-10-2023 02:42:08
*B0 B1 0000001DB0 16-10-2023 03:42:08
*B0 B1 0000001DB0 16-10-2023 04:42:09
*B0 B1 0000001DB0 16-10-2023 05:42:09
*B0 B1 0000001DB0 16-10-2023 06:42:09
*B0 B1 0000001DB0 16-10-2023 07:42:10
*B0 B1 0000001DB0 16-10-2023 08:42:10
*B0 B1 0000001DB0 16-10-2023 09:42:10
*B0 B1 0000001DB0 16-10-2023 10:42:10
*B0 B1 0000001DB0 16-10-2023 11:38:43
*B0 B1 0000001DB0 16-10-2023 12:38:43
*B0 B1 0000001DB0 16-10-2023 13:38:43
*B0 B1 0000001DB0 16-10-2023 14:38:44
*B0 B1 0000001DB0 16-10-2023 15:38:44
*B0 B1 0000001DB0 16-10-2023 16:38:44
*B0 B1 0000001DB0 16-10-2023 17:38:44
*B0 B1 0000001DB0 16-10-2023 18:38:45
*B0 B1 0000001DB0 16-10-2023 19:38:45
*B0 B1 0000001DB0 16-10-2023 20:38:45
*B0 B1 0000001DB0 16-10-2023 21:38:46
*B0 B1 0000001DB0 16-10-2023 22:38:46
*B0 B1 0000001DB0 16-10-2023 23:38:46
*B0 B1 0000001DB0 17-10-2023 00:38:47
*B0 B1 0000001DB0 17-10-2023 01:38:47
*B0 B1 0000001DB0 17-10-2023 02:38:47
*B0 B1 0000001DB0 17-10-2023 03:38:47
*B0 B1 0000001DB0 17-10-2023 04:38:48
*B0 B1 0000001DB0 17-10-2023 05:38:48
*B0 B1 0000001DB0 17-10-2023 06:38:48
*B0 B1 0000001DB0 17-10-2023 07:38:49
*B0 B1 0000001DB0 17-10-2023 08:38:49
*B0 B1 0000001DB0 17-10-2023 09:38:49
*B0 B1 0000001DB0 17-10-2023 10:38:50
*B0 B1 0000001DB0 17-10-2023 11:38:50
*B0 B1 0000001DB0 17-10-2023 14:24:21
*B0 B1 0000001DB0 17-10-2023 15:38:51
*B0 B1 0000001DB0 17-10-2023 17:38:51
*B0 B1 0000001DB0 17-10-2023 18:38:52
*B0 B1 0000001DB0 17-10-2023 19:38:52
*B0 B1 0000001DB0 17-10-2023 20:38:52
*B0 B1 0000001DB0 17-10-2023 21:38:53
*B0 B1 0000001DB0 17-10-2023 22:38:53
*B0 B1 0000001DB0 17-10-2023 23:38:53
*B0 B1 0000001DB0 18-10-2023 00:38:53
*B0 B1 0000001DB0 18-10-2023 01:38:54
*B0 B1 0000001DB0 18-10-2023 02:38:54
*B0 B1 0000001DB0 18-10-2023 03:38:54
*B0 B1 0000001DB0 18-10-2023 04:38:55
*B0 B1 0000001DB0 18-10-2023 05:38:55
*B0 B1 0000001DB0 18-10-2023 06:38:55
*B0 B1 0000001DB0 18-10-2023 07:38:56
*B0 B1 0000001DB0 18-10-2023 08:38:56
*B0 B1 0000001DB0 18-10-2023 10:38:56
*B0 B1 0000001DB0 18-10-2023 13:05:08
*B0 B1 0000001DB0 18-10-2023 13:38:58
*B0 B1 0000001DB0 18-10-2023 16:00:55
*B0 B1 0000001DB0 18-10-2023 16:38:58
*B0 B1 0000001DB0 18-10-2023 17:38:58
*B0 B1 0000001DB0 18-10-2023 18:38:58
*B0 B1 0000001DB0 18-10-2023 20:38:59
*B0 B1 0000001DB0 18-10-2023 21:38:59
*B0 B1 0000001DB0 18-10-2023 22:39:00
*B0 B1 0000001DB0 18-10-2023 23:39:00
*B0 B1 0000001DB0 19-10-2023 00:39:00
*B0 B1 0000001DB0 19-10-2023 01:39:01
*B0 B1 0000001DB0 19-10-2023 03:39:01
*B0 B1 0000001DB0 19-10-2023 04:39:01
*B0 B1 0000001DB0 19-10-2023 05:39:02
*B0 B1 0000001DB0 19-10-2023 06:39:02
*B0 B1 0000001DB0 19-10-2023 07:39:02
*B0 B1 0000001DB0 19-10-2023 09:39:03
*B0 B1 0000001DB0 19-10-2023 10:46:36
*B0 B1 0000001DB0 19-10-2023 12:06:20
*B0 B1 0000001DB0 19-10-2023 12:39:05
*B0 B1 0000001DB0 19-10-2023 13:39:04
*B0 B1 0000001DB0 19-10-2023 14:39:04
*B0 B1 0000001DB0 19-10-2023 16:13:16
*B0 B1 0000001DB0 19-10-2023 16:39:05
*B0 B1 0000001DB0 19-10-2023 17:39:05
*B0 B1 0000001DB0 19-10-2023 18:39:05
*B0 B1 0000001DB0 19-10-2023 19:39:05
*B0 B1 0000001DB0 19-10-2023 20:39:06
*B0 B1 0000001DB0 19-10-2023 21:39:06
*B0 B1 0000001DB0 19-10-2023 22:39:06
*B0 B1 0000001DB0 19-10-2023 23:39:07
*B0 B1 0000001DB0 20-10-2023 01:39:07
*B0 B1 0000001DB0 20-10-2023 02:39:08
*B0 B1 0000001DB0 20-10-2023 03:39:08
*B0 B1 0000001DB0 20-10-2023 04:39:08
*B0 B1 0000001DB0 20-10-2023 05:39:09
*B0 B1 0000001DB0 20-10-2023 06:39:09
*B0 B1 0000001DB0 20-10-2023 07:39:09
*B0 B1 0000001DB0 20-10-2023 08:39:09
*B0 B1 0000001DB0 20-10-2023 09:39:10
*B0 B1 0000001DB0 20-10-2023 10:39:10
*B0 B1 0000001DB0 20-10-2023 11:46:52
*B0 B1 0000001DB0 20-10-2023 12:39:11
*B0 B1 0000001DB0 20-10-2023 14:39:11
*B0 B1 0000001DB0 20-10-2023 15:39:11
*B0 B1 0000001DB0 20-10-2023 16:39:12
*B0 B1 0000001DB0 20-10-2023 17:39:12
*B0 B1 0000001DB0 20-10-2023 18:39:12
*B0 B1 0000001DB0 20-10-2023 19:39:12
*B0 B1 0000001DB0 20-10-2023 20:39:13
*B0 B1 0000001DB0 20-10-2023 21:39:13
*B0 B1 0000001DB0 20-10-2023 22:39:13
*B0 B1 0000001DB0 20-10-2023 23:39:14
*B0 B1 0000001DB0 21-10-2023 00:39:14
*B0 B1 0000001DB0 21-10-2023 01:39:14
*B0 B1 0000001DB0 21-10-2023 02:39:15
*B0 B1 0000001DB0 21-10-2023 03:39:15
*B0 B1 0000001DB0 21-10-2023 04:39:15
*B0 B1 0000001DB0 21-10-2023 05:39:15
*B0 B1 0000001DB0 21-10-2023 06:39:16
*B0 B1 0000001DB0 21-10-2023 07:39:16
*B0 B1 0000001DB0 21-10-2023 08:39:16
*B0 B1 0000001DB0 21-10-2023 09:39:17
*B0 B1 0000001DB0 21-10-2023 10:39:19
*B0 B1 0000001DB0 21-10-2023 12:32:14
*B0 B1 0000001DB0 21-10-2023 13:31:54
*B0 B1 0000001DB0 21-10-2023 14:28:18
*B0 B1 0000001DB0 21-10-2023 14:39:19
*B0 B1 0000001DB0 21-10-2023 15:39:18
*B0 B1 0000001DB0 21-10-2023 16:39:18
*B0 B1 0000001DB0 21-10-2023 17:39:19
*B0 B1 0000001DB0 21-10-2023 18:39:19
*B0 B1 0000001DB0 21-10-2023 19:39:19
*B0 B1 0000001DB0 21-10-2023 20:39:20
*B0 B1 0000001DB0 21-10-2023 21:39:20
*B0 B1 0000001DB0 21-10-2023 22:39:20
*B0 B1 0000001DB0 21-10-2023 23:39:21
*B0 B1 0000001DB0 22-10-2023 01:39:21
*B0 B1 0000001DB0 22-10-2023 02:39:21
*B0 B1 0000001DB0 22-10-2023 03:39:22
*B0 B1 0000001DB0 22-10-2023 04:39:22
*B0 B1 0000001DB0 22-10-2023 05:39:22
*B0 B1 0000001DB0 22-10-2023 06:39:23
*B0 B1 0000001DB0 22-10-2023 07:39:23
*B0 B1 0000001DB0 22-10-2023 08:39:23
*B0 B1 0000001DB0 22-10-2023 09:39:24
*B0 B1 0000001DB0 22-10-2023 10:39:24
*B0 B1 0000001DB0 22-10-2023 11:39:24
*B0 B1 0000001DB0 22-10-2023 12:40:09
*B0 B1 0000001DB0 22-10-2023 13:50:11
*B0 B1 0000001DB0 22-10-2023 14:39:25
*B0 B1 0000001DB0 22-10-2023 15:39:25
*B0 B1 0000001DB0 22-10-2023 16:39:25
*B0 B1 0000001DB0 22-10-2023 17:39:26
*B0 B1 0000001DB0 22-10-2023 18:39:26
*B0 B1 0000001DB0 22-10-2023 19:39:26
*B0 B1 0000001DB0 22-10-2023 20:39:27
*B0 B1 0000001DB0 22-10-2023 21:39:27
*B0 B1 0000001DB0 22-10-2023 22:39:27
*B0 B1 0000001DB0 22-10-2023 23:39:28
*B0 B1 0000001DB0 23-10-2023 00:39:28
*B0 B1 0000001DB0 23-10-2023 01:39:28
*B0 B1 0000001DB0 23-10-2023 02:39:28
*B0 B1 0000001DB0 23-10-2023 03:39:29
*B0 B1 0000001DB0 23-10-2023 04:39:29
*B0 B1 0000001DB0 23-10-2023 05:39:29
*B0 B1 0000001DB0 23-10-2023 06:39:30
*B0 B1 0000001DB0 23-10-2023 07:39:30
*B0 B1 0000001DB0 23-10-2023 08:39:30
*B0 B1 0000001DB0 23-10-2023 09:39:31
*B0 B1 0000001DB0 23-10-2023 10:39:31
*B0 B1 0000001DB0 23-10-2023 11:39:31
*B0 B1 0000001DB0 23-10-2023 12:39:31
*B0 B1 0000001DB0 23-10-2023 13:39:32
*B0 B1 0000001DB0 23-10-2023 14:39:32
*B0 B1 0000001DB0 23-10-2023 15:39:32
*B0 B1 0000001DB0 23-10-2023 16:39:33
*B0 B1 0000001DB0 23-10-2023 17:39:33
*B0 B1 0000001DB0 23-10-2023 18:39:33
*B0 B1 0000001DB0 23-10-2023 19:39:33
*B0 B1 0000001DB0 23-10-2023 20:39:34
*B0 B1 0000001DB0 23-10-2023 21:39:34
*B0 B1 0000001DB0 23-10-2023 22:39:34
*B0 B1 0000001DB0 23-10-2023 23:39:35
*B0 B1 0000001DB0 24-10-2023 00:39:35
*B0 B1 0000001DB0 24-10-2023 01:39:35
*B0 B1 0000001DB0 24-10-2023 02:39:36
